timestamp,open,high,low,close,volume,rv
2010-01-11T00:00:00.000000,3592.47,3597.46,3426.82,3480.13,37075588300.0,0.0018341042061542719
2010-01-18T00:00:00.000000,3591.31,3593.68,3411.94,3482.74,44715303800.0,0.0026141442077658715
2010-01-25T00:00:00.000000,3469.83,3528.28,3293.44,3366.2,40828787000.0,0.002253449657839774
2010-02-01T00:00:00.000000,3336.08,3372.24,3168.86,3204.16,25780174000.0,0.002261905027602016
2010-02-08T00:00:00.000000,3196.76,3242.35,3094.57,3153.09,28853777700.0,0.002735665677663216
2010-02-15T00:00:00.000000,3152.39,3253.08,3133.97,3251.28,17676156400.0,0.0013171014699281023
2010-03-01T00:00:00.000000,3248.68,3301.15,3152.99,3281.67,24953616700.0,0.0016321141340472551
2010-03-08T00:00:00.000000,3291.54,3345.91,3240.1,3259.76,29173839400.0,0.001321356118352033
2010-03-15T00:00:00.000000,3271.02,3322.36,3232.23,3233.13,22882142800.0,0.0013546233326679074
2010-03-22T00:00:00.000000,3230.96,3296.33,3169.1,3293.87,20687607900.0,0.0012988066710925654
2010-03-29T00:00:00.000000,3297.88,3313.8,3220.72,3275.0,23209963600.0,0.0011911967145785427
2010-04-05T00:00:00.000000,3295.4,3412.12,3293.76,3407.35,32978954500.0,0.0011631689731832825
2010-04-12T00:00:00.000000,3423.7,3436.13,3336.38,3379.17,23189621300.0,0.0011619153295387855
2010-04-19T00:00:00.000000,3388.63,3412.75,3324.28,3356.33,32180294100.0,0.0016525639919516425
2010-04-26T00:00:00.000000,3310.23,3310.23,3131.26,3190.0,35026784500.0,0.0024313412952935622
2010-05-03T00:00:00.000000,3199.08,3207.56,3014.17,3067.36,26405460100.0,0.0022594869614463095
2010-05-10T00:00:00.000000,3005.49,3055.98,2817.29,2836.79,22029442000.0,0.0032680816305000436
2010-05-17T00:00:00.000000,2842.37,2922.13,2756.42,2868.02,25900893300.0,0.00295451918442788
2010-05-24T00:00:00.000000,2828.88,2828.88,2647.67,2768.79,24847209400.0,0.0033583299035839075
2010-05-31T00:00:00.000000,2787.75,2893.36,2771.59,2850.3,27417992600.0,0.002379605441112082
2010-06-07T00:00:00.000000,2835.33,2857.23,2700.07,2744.39,20275480100.0,0.0024147889879415035
2010-06-14T00:00:00.000000,2692.83,2787.68,2672.16,2758.87,21803734400.0,0.0024709028123185554
2010-06-21T00:00:00.000000,2781.12,2784.65,2686.67,2696.17,7415108000.0,0.001651643567921088
2010-06-28T00:00:00.000000,2698.98,2795.25,2686.44,2736.29,18985034000.0,0.0017736970962689983
2010-07-05T00:00:00.000000,2734.33,2751.46,2462.3,2534.11,18947834300.0,0.0022226092744943513
2010-07-12T00:00:00.000000,2507.35,2661.96,2476.51,2647.1,20008083600.0,0.0021938658243389263
2010-07-19T00:00:00.000000,2647.42,2689.81,2573.94,2616.13,22357401500.0,0.0020146004257593593
2010-07-26T00:00:00.000000,2591.61,2806.81,2585.38,2793.08,32315228700.0,0.0017005969133568213
2010-08-02T00:00:00.000000,2799.21,2888.45,2775.78,2868.85,34101166900.0,0.001546314577564906
2010-08-09T00:00:00.000000,2868.01,2929.35,2818.43,2897.66,36572567900.0,0.001834822158384065
2010-08-16T00:00:00.000000,2894.1,2925.1,2799.46,2855.55,32630828000.0,0.0019511850198799645
2010-08-23T00:00:00.000000,2851.22,2975.04,2843.23,2898.33,37662221000.0,0.0016368209339912517
2010-08-30T00:00:00.000000,2895.71,2933.12,2833.5,2858.57,26244797300.0,0.00171108999695484
2010-09-06T00:00:00.000000,2875.46,2931.69,2859.23,2920.2,35042297600.0,0.001696170870067322
2010-09-13T00:00:00.000000,2939.21,2991.14,2890.06,2932.55,38539315100.0,0.0016289320107077737
2010-09-20T00:00:00.000000,2933.33,2984.33,2834.09,2861.37,33444113800.0,0.0015271161840928478
2010-09-27T00:00:00.000000,2864.91,2872.21,2829.76,2857.48,8561330500.0,0.0017268721203477885
2010-10-04T00:00:00.000000,2870.7,2935.6,2858.65,2935.57,22700474100.0,0.0012410870162246604
2010-10-11T00:00:00.000000,2967.21,3055.8,2963.43,3044.23,9918936400.0,0.0020853292119629853
2010-10-18T00:00:00.000000,3071.63,3327.68,3071.63,3327.68,79979814300.0,0.00247604765719431
2010-10-25T00:00:00.000000,3351.14,3439.23,3280.0,3378.66,74973948200.0,0.0031805487903438516
