timestamp,open,high,low,close,volume,rv
2010-01-04T10:00:00.000000,3592.47,3597.46,3563.29,3563.29,1207618000.0,0.0016963289359918467
2010-01-04T10:30:00.000000,3562.99,3579.6,3562.39,3571.96,885796000.0,0.001334994224793147
2010-01-04T11:00:00.000000,3572.54,3580.59,3571.16,3571.16,659877000.0,0.0006702114216533563
2010-01-04T11:30:00.000000,3570.84,3570.84,3559.23,3559.41,655905800.0,0.001212109970646498
2010-01-04T13:30:00.000000,3558.97,3562.75,3547.49,3552.32,639591200.0,0.0011868078287561896
2010-01-04T14:00:00.000000,3551.99,3564.69,3541.21,3564.17,791675200.0,0.0015662741101511162
2010-01-04T14:30:00.000000,3563.98,3566.45,3555.59,3556.6,705500000.0,0.0006135920795040572
2010-01-04T15:00:00.000000,3556.11,3556.11,3535.23,3535.23,1064144800.0,0.0013302223501617458
2010-01-05T10:00:00.000000,3545.79,3555.25,3507.59,3507.59,1182828900.0,0.0028236213688011807
2010-01-05T10:30:00.000000,3507.23,3518.17,3497.66,3506.38,1164480000.0,0.0021695618395075698
2010-01-05T11:00:00.000000,3505.67,3530.33,3500.21,3524.36,1001898200.0,0.0018797742340826897
2010-01-05T11:30:00.000000,3524.93,3570.39,3524.4,3570.39,1185074800.0,0.002898601983807829
2010-01-05T13:30:00.000000,3570.38,3577.34,3561.18,3569.04,1061713200.0,0.0013786877763210983
2010-01-05T14:00:00.000000,3569.61,3569.66,3558.89,3566.99,830964000.0,0.0009495323648529858
2010-01-05T14:30:00.000000,3566.64,3566.93,3547.98,3557.69,923873600.0,0.0015322060500571751
2010-01-05T15:00:00.000000,3558.07,3565.01,3551.88,3564.04,1210267200.0,0.0012596743269723426
2010-01-06T10:00:00.000000,3556.98,3561.8,3546.58,3548.84,1211046000.0,0.0021922429590455054
2010-01-06T10:30:00.000000,3548.92,3570.8,3548.53,3566.06,1153625000.0,0.0017231234151900577
2010-01-06T11:00:00.000000,3566.59,3577.51,3565.53,3569.04,940848000.0,0.0015762429474203037
2010-01-06T11:30:00.000000,3570.41,3588.77,3569.9,3584.65,905938000.0,0.0013511877291182695
2010-01-06T13:30:00.000000,3585.58,3587.43,3575.49,3580.49,732460000.0,0.0005176937470522127
