timestamp,open,high,low,close,volume,rv
2010-01-05T00:00:00.000000,3592.47,3597.46,3535.23,3535.23,6610108000.0,0.0012542851311302863
2010-01-06T00:00:00.000000,3545.79,3577.34,3497.66,3564.04,8561099900.0,0.0019796498215530287
2010-01-07T00:00:00.000000,3556.98,3588.77,3541.28,3541.73,7824973800.0,0.001686671733710233
2010-01-08T00:00:00.000000,3542.44,3558.56,3453.4,3471.46,8018689800.0,0.0020662030206475344
2010-01-09T00:00:00.000000,3453.45,3482.04,3426.82,3480.13,6060716800.0,0.002052654410558295
2010-01-12T00:00:00.000000,3591.31,3593.68,3465.56,3482.05,8706400700.0,0.0035120500318489446
2010-01-13T00:00:00.000000,3477.24,3535.41,3437.67,3534.92,9343414800.0,0.0018921014373767433
2010-01-14T00:00:00.000000,3446.32,3489.94,3415.91,3421.14,11128022900.0,0.003657584977274108
2010-01-15T00:00:00.000000,3436.68,3470.11,3411.94,3469.05,8308997100.0,0.0015729345693973292
2010-01-16T00:00:00.000000,3472.51,3499.96,3448.77,3482.74,7228468300.0,0.0015498888327423923
2010-01-19T00:00:00.000000,3469.83,3501.26,3458.05,3500.68,8256797600.0,0.001162841289694155
2010-01-20T00:00:00.000000,3507.27,3528.28,3497.38,3507.48,7463736600.0,0.0013640554974539418
2010-01-21T00:00:00.000000,3512.92,3515.36,3388.28,3394.43,9229672300.0,0.002172036511422128
2010-01-22T00:00:00.000000,3401.1,3425.02,3364.87,3408.57,7027574800.0,0.0022797165168132252
2010-01-23T00:00:00.000000,3362.5,3390.41,3293.44,3366.2,8851005700.0,0.003501782336604782
2010-01-26T00:00:00.000000,3336.08,3372.24,3326.27,3328.01,4677015800.0,0.001910594233089816
2010-01-27T00:00:00.000000,3333.13,3341.2,3222.24,3242.8,6164037700.0,0.002672951852097098
2010-01-28T00:00:00.000000,3244.74,3254.77,3183.65,3198.57,5250023300.0,0.002461545885273737
2010-01-29T00:00:00.000000,3194.73,3220.31,3168.86,3206.57,4683345000.0,0.002075390589713792
2010-01-30T00:00:00.000000,3188.23,3249.39,3177.17,3204.16,5005752200.0,0.002102278667810331
2010-02-02T00:00:00.000000,3196.76,3197.03,3116.45,3152.71,5681590000.0,0.0025520301089279342
2010-02-03T00:00:00.000000,3174.87,3211.94,3143.12,3146.19,4995086300.0,0.001971009967888381
2010-02-04T00:00:00.000000,3164.39,3231.1,3094.57,3230.72,6465975900.0,0.003077492653934866
2010-02-05T00:00:00.000000,3200.97,3242.35,3190.64,3218.8,5864615900.0,0.0021236363546895567
2010-02-06T00:00:00.000000,3146.26,3177.16,3129.92,3153.09,5846509600.0,0.0036112052181163025
2010-02-09T00:00:00.000000,3152.39,3172.15,3133.97,3150.99,3722231600.0,0.0016916973951129296
2010-02-10T00:00:00.000000,3146.83,3178.78,3144.48,3169.19,3585405300.0,0.001385118375783462
2010-02-11T00:00:00.000000,3198.07,3214.46,3182.92,3214.13,3405910400.0,0.0014777952085017405
2010-02-12T00:00:00.000000,3216.39,3238.3,3207.27,3220.4,3566986000.0,0.0010379055564962716
2010-02-13T00:00:00.000000,3234.88,3253.08,3228.91,3251.28,3395623100.0,0.000795148914601795
2010-02-23T00:00:00.000000,3248.68,3261.95,3232.78,3233.34,3792721800.0,0.0014363419682956705
