timestamp,open,high,low,close,volume,rv
2010-01-11T00:00:00.000000,,,,,,0.0
2010-01-18T00:00:00.000000,,,,,,0.0
2010-01-25T00:00:00.000000,,,,,,0.0
2010-02-01T00:00:00.000000,,,,,,0.0
2010-02-08T00:00:00.000000,,,,,,0.0
2010-02-15T00:00:00.000000,,,,,,0.0
2010-03-01T00:00:00.000000,,,,,,0.0
2010-03-08T00:00:00.000000,,,,,,0.0
2010-03-15T00:00:00.000000,,,,,,0.0
2010-03-22T00:00:00.000000,,,,,,0.0
2010-03-29T00:00:00.000000,,,,,,0.0
2010-04-05T00:00:00.000000,,,,,,0.0
2010-04-12T00:00:00.000000,,,,,,0.0
2010-04-19T00:00:00.000000,,,,,,0.0
2010-04-26T00:00:00.000000,,,,,,0.0
2010-05-03T00:00:00.000000,,,,,,0.0
2010-05-10T00:00:00.000000,,,,,,0.0
2010-05-17T00:00:00.000000,,,,,,0.0
2010-05-24T00:00:00.000000,,,,,,0.0
2010-05-31T00:00:00.000000,,,,,,0.0
2010-06-07T00:00:00.000000,,999.97,1000.09,1027.68,,0.003469322883561154
2010-06-14T00:00:00.000000,1005.03,1128.13,1001.7,1122.2,,0.003357588187111132
2010-06-21T00:00:00.000000,1126.13,999.85,1000.03,1000.28,,0.0036339270374655726
2010-06-28T00:00:00.000000,991.96,999.95,1000.14,1016.28,,0.0029611798045975726
2010-07-05T00:00:00.000000,1009.22,999.72,1000.28,873.12,,0.0040119218523803095
2010-07-12T00:00:00.000000,857.37,936.45,842.91,932.15,,0.0032443998947394533
2010-07-19T00:00:00.000000,931.53,941.02,869.1,892.3,,0.0027931914164652932
2010-07-26T00:00:00.000000,881.66,964.74,878.28,960.59,,0.0021320338387603405
2010-08-02T00:00:00.000000,962.76,981.88,954.62,968.43,,0.001661709868694433
2010-08-09T00:00:00.000000,968.45,999.99,1000.17,1011.39,,0.002123638053339175
2010-08-16T00:00:00.000000,1013.25,999.98,1000.02,1007.21,,0.0024762656150355304
2010-08-23T00:00:00.000000,1007.5,999.4,1000.21,995.94,,0.0016939678297329612
2010-08-30T00:00:00.000000,994.94,999.98,1000.0,999.46,,0.0017144313758120536
2010-09-06T00:00:00.000000,1002.99,999.63,1000.0,1036.7,,0.001906333394641721
2010-09-13T00:00:00.000000,1039.46,1043.24,1007.43,1034.94,,0.0016901649762878146
2010-09-20T00:00:00.000000,1034.39,999.55,1000.59,972.23,,0.0018270258565392021
2010-09-27T00:00:00.000000,972.45,975.18,930.25,934.46,,0.0016626916685049406
2010-10-04T00:00:00.000000,936.21,951.75,921.57,942.54,,0.0011126944362593691
2010-10-11T00:00:00.000000,946.47,963.12,945.77,959.86,,0.0010618778425353886
2010-10-18T00:00:00.000000,960.91,975.91,937.26,944.25,,0.001360967833221039
2010-10-25T00:00:00.000000,941.87,999.93,1000.0,1013.45,,0.0024982561043341216
